"nama_resto","kategori_resto","rating_resto","menu_resto","harga"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Raisin Oatmeal Scones","27.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Smoked Beef Mushroom & Cheese Panini","50.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Tuna Cheese Whole Wheat Panini","48.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Classic Dark Chocolate","40.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Beef Sausage & Cheese Croissant","36.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Butter Croissant","17.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Smoked Beef Quiche","40.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Peanut Butter Panini Sandwich","27.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Tuna Puff","28.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Chocolate Croissant","28.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","New york cheese cake","39.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Cheese Quiche","37.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Cinnamon Rolls","25.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Via Red Velvet","30.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Grandma Beef Lasagna","50.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Chocolate Almond Croffle","28.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Classic Tuna Toastie","35.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Double Cheese and Smoked Beef Croffle","35.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Mini Package","45.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Beef Filone Sandwich","44.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","VIA Flavoured Coffee","50.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","VIA Black Coffee","31.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Whole Bean 250Gr (Medium Roast)","125.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Whole Bean 250Gr (Dark Roast)","125.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Packaged Teas (12 Full-Leaf Bags)","95.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Sulawesi Toraja","195.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Whole Bean 250Gr (Blonde Roast)","125.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Starbucks Summer 2022 Edition","365.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Starbucks Color Changing Cup Edition","125.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Starbucks Mint Collection","405.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Starbucks Tumbler Collection","375.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Starbucks Translucent & Green Collection","255.000"
"Starbucks - Sabang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Starbucks Essential","140.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","lowongan mangga pepaya","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan buah naga Tanpa Rasa alpukat Milo susu","30.600"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","alpukat kerok dengan taburan keju susu kental manis","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan buah naga pisang","28.050"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan buah pepaya buah naga","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6"," alpukat Kerok taburan Milo susu kental","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan buah mangga buah pir semangka","30.600"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan buah naga pepaya alpukat","30.600"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan buah mangga semangka pepaya nanas","30.600"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan buah naga buah nanas","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6"," potongan buah melon buah naga","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","   potongan mangga buah naga","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","           potongan pepaya Kurnia","25.500"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","rujak jambu air sambel pedes gula merah","28.900"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan jambu kristal","30.600"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan buah naga","31.450"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan buah naga","30.600"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan nanas ","30.600"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan pepaya","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan melon belimbing semangka pir anggur","31.450"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan pepaya nanas semangka","31.450"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan semangka melon","28.900"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan melon semangka pepaya mangga","31.450"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan pepaya nanas","28.900"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan buah pir","28.900"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan buah mangga","31.450"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan melon semangka pepaya anggur","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan mangga pepaya","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan semangka jambu kristal mangga","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan pisang apel","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan melon nanas pepaya anggur","30.600"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan mangga apel","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan mangga pisang","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan apel buah pir","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan mangga pir","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","es campur kumplit pakek roti di mangkok","22.500"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","sop buah komplit pkek kurma kuah susu","25.200"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","es teler nangka alpukat kelapa jelly kurma kuah susu","25.200"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","alpukat kerokan kelapa susu","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","es teler jelly kelapa nangka kurma kuah susu","25.200"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","es teler nangka alpukat kelapa jelly","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","buah kurma  di mangkuk dua mangkok3000ML","40.500"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","DUA ES TELER Cup","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","buah kurma di mangkok300 ML","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","ES TELER MIMIMALIS DI CAP ","16.200"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","rujak jambu kristal  serut nanas serut kurma ","33.300"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","ES TELER KUAH MANGGA DI CAP","16.200"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","rujak serut jambu kristal  mangga muda serut ","26.100"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","ES TELER MINIMALIS DI CAP ","16.200"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","rujak serut manga muda dngan jambu kristal ","26.100"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","ES TELER PILIHAN ","23.400"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","rujak serut jambu kristal ","26.100"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","ES TELER MANGGA SUSU","22.500"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","buah potong-potong Melon Semangka belimbing pir anggur","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","buah nanas potong-potong","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","buah naga potong-potong","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","buah mangga potong-potong","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","buah pir potong-potong","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","rujak mangga muda jambu kristal kedondong","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","rujak jambu kristal jambu air nanas","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan jambu kristal dengan jambu air","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","rujak jambu air dengan mangga muda asli","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","rujak mangga muda dengan jambu kristal","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","rujak kedondong jangan mangga muda asli","25.200"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","rujak semua buah sambel pedes","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Rujak Semua Buah + Sabal Pedas Gula Merah","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Rujak Buah Mangga+Kedung-kedung+Nanas+Bangkoang+Pepaya+Jambu Kristal+Timun","26.100"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Rujak Mangga Muda Asli","26.100"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Rujak Kedongdong Asli","26.100"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Rujak Bengkoang ","25.200"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Rujak Nanas Madu","25.200"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Rujak jambu kristal","25.200"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","alpukat kerok kelapa susu","26.100"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Sop buah kuah susu 650ML","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Sop buah Kuah Mangga 650ML","27.900"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Sop buah Kuah Naga","26.100"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Sop buah kuah alpukat","28.800"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","alpukat kerok susu","26.100"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","sop buah komplit pkek kurma kuah susu","25.200"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","es teler nangka alpukat kelapa jelly kurma kuah susu","25.200"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","es teler jelly kelapa nangka kurma kuah susu","25.200"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","buah kurma  di mangkuk dua mangkok3000ML","40.500"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","buah kurma di mangkok300 ML","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","rujak jambu kristal  serut nanas serut kurma ","33.300"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","rujak serut jambu kristal  mangga muda serut ","26.100"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","rujak serut manga muda dngan jambu kristal ","26.100"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","rujak serut jambu kristal ","26.100"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","lowongan mangga pepaya","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan buah naga Tanpa Rasa alpukat Milo susu","30.600"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","alpukat kerok dengan taburan keju susu kental manis","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan buah naga pisang","28.050"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan buah pepaya buah naga","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6"," alpukat Kerok taburan Milo susu kental","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan buah mangga buah pir semangka","30.600"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan buah naga pepaya alpukat","30.600"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan buah mangga semangka pepaya nanas","30.600"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan buah naga buah nanas","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6"," potongan buah melon buah naga","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","   potongan mangga buah naga","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","           potongan pepaya Kurnia","25.500"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","rujak jambu air sambel pedes gula merah","28.900"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan jambu kristal","30.600"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan buah naga","31.450"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan buah naga","30.600"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan nanas ","30.600"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan pepaya","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan melon belimbing semangka pir anggur","31.450"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan pepaya nanas semangka","31.450"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan semangka melon","28.900"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan melon semangka pepaya mangga","31.450"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan pepaya nanas","28.900"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan buah pir","28.900"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan buah mangga","31.450"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan melon semangka pepaya anggur","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan mangga pepaya","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan semangka jambu kristal mangga","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan pisang apel","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan melon nanas pepaya anggur","30.600"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan mangga apel","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan mangga pisang","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan apel buah pir","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan mangga pir","29.750"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","es campur kumplit pakek roti di mangkok","22.500"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","alpukat kerokan kelapa susu","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","es teler nangka alpukat kelapa jelly","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","DUA ES TELER Cup","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","ES TELER MIMIMALIS DI CAP ","16.200"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","ES TELER KUAH MANGGA DI CAP","16.200"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","ES TELER MINIMALIS DI CAP ","16.200"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","ES TELER PILIHAN ","23.400"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","ES TELER MANGGA SUSU","22.500"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","es belewah biji selasih tidak pakek susu di ","25.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","es belewah jelly biji selasih pakek susu di kap","18.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","es belewah jelly pakek susu di kap ","18.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","es belewah jelly jeruk nipis tidak pakek susu dikap","15.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","es belewah jelly jeruk nipis pakek susu dikap","18.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","es belewah biji selasih di mangkok pakek susu","25.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","es belewah jelly sestrobery biji selasih di kap","18.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","es belewah jelly tidak pakek susu di kap","15.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","es belewah melon kelapa sestroberiy jelly","28.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","es belewah kelapa kuah susu","20.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","buah potong-potong Melon Semangka belimbing pir anggur","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","buah nanas potong-potong","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","buah naga potong-potong","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","buah mangga potong-potong","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","buah pir potong-potong","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","rujak mangga muda jambu kristal kedondong","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","rujak jambu kristal jambu air nanas","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","potongan jambu kristal dengan jambu air","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","rujak jambu air dengan mangga muda asli","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","rujak mangga muda dengan jambu kristal","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","rujak kedondong jangan mangga muda asli","25.200"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","rujak semua buah sambel pedes","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Rujak Semua Buah + Sabal Pedas Gula Merah","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Rujak Buah Mangga+Kedung-kedung+Nanas+Bangkoang+Pepaya+Jambu Kristal+Timun","26.100"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Rujak Mangga Muda Asli","26.100"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Rujak Kedongdong Asli","26.100"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Rujak Bengkoang ","25.200"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Rujak Nanas Madu","25.200"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Rujak jambu kristal","25.200"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","ketoprak pakai telur bebek sambel pedes goyang lidah","32.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","kado kado kotak tanpa telur","30.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","ketoprak pakai telur bebek","32.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","ketoprak telor dadar","30.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","ketupat sayur","30.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","kau tabrak pakai telur bulat","30.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","otopraf pakai telor ceplok","29.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","makanan gado-gado pakai telur bulat","30.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","alpukat kerok kelapa susu","26.100"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Sop buah kuah susu 650ML","27.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Sop buah Kuah Mangga 650ML","27.900"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Sop buah Kuah Naga","26.100"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Sop buah kuah alpukat","28.800"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","alpukat kerok susu","26.100"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","you c 1000","15.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","you c 1000","15.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","susu beruang","16.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Teh Pucuk","7.500"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Aqua Sedang ","7.500"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Aqua Besar","10.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Lee Mineral sedang","7.500"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Lee Mineral Besar","10.000"
"Wr Rujak Buah Fitria Parto - Gambir","Dessert","4.6","Teh Botol Sosro","10.000"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Bakmi Spesial GM","45.500"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Bakmi Ayam","44.501"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Bakmi Goreng","60.001"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Bakmi Kuah Cha Cha","33.000"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Bakmi Cap Cay","53.501"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Bakmi Ayam Lada Cha Cha","31.501"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Bakmi Doank","26.001"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Bakmi Opor Ayam","44.000"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Bakmi Opor Ayam","44.000"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Bakmi Masak","48.500"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Bakmi Ayam Cah Jamur","50.501"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Bakmi Daging Sapi Cah Cabai","61.501"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Bakmi Ayam Cah Cabai","41.000"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Bakmi Brokoli Sapi Lada Hitam","60.500"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Yi Fu Mie Ni Ayam Cah Cabai","40.501"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Yi Fu Mie Ni","40.501"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Bakmi Sei Lidah Sambal Hijau","65.000"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Bakmi Sei Sapi Sambal Hijau","52.000"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Bakmi Sei Sapi Sambal Matah","52.000"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Bakmi Sambal Matah","46.001"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Bakmi Ayam Saus Thai","44.000"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Bakmi Goreng Vegetarian","34.001"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Nasi Ayam GM","41.501"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Nasi Cap Cay","49.500"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Nasi Putih","10.000"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Nasi Goreng","56.001"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Nasi Ayam Lada Cha Cha","27.500"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Nasi Opor Ayam","40.000"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Nasi Opor Ayam","40.000"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Nasi Tim","48.001"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Nasi Daging Sapi Cah Cabai","57.500"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Nasi Ayam Cah Cabai","37.001"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Nasi Ayam Cah Jamur","46.500"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Nasi Brokoli Sapi Lada Hitam","56.500"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Nasi Goreng Smoked Chicken","27.500"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Nasi Goreng Teri","30.501"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Nasi Ayam Saus Thai","40.000"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Nasi Goreng Vegetarian","34.001"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Bihun Doank","26.001"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Bihun Ayam Lada Cha Cha","31.501"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Bihun Spesial GM","45.500"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Bihun Ayam","44.501"
"Bakmi GM - Stasiun Gambir","Noodles,Rice","4.8","Bihun Cap Cay","53.501"
